STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Fréquence d'observation,REF_AREA,Zone de référence,SECTOR,Secteur institutionnel,COUNTERPART_SECTOR,Secteur institutionnel de contrepartie,TRANSACTION,Transaction,INSTR_ASSET,Instruments financiers et actifs non financiers,ACTIVITY,Activité économique,EXPENDITURE,Dépense,UNIT_MEASURE,Unité de mesure,PRICE_BASE,Type de prix,TRANSFORMATION,Transformation,TABLE_IDENTIFIER,Identifiant de tableau,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,REF_YEAR_PRICE,Prix ​​année de référence,CONF_STATUS,Statut de confidentialité,DECIMALS,Décimales,OBS_STATUS,Statut d'observation,UNIT_MULT,Multiplicateur d'unité,CURRENCY,Monnaie
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,ZAF,Afrique du Sud,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2015,,43372.941,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,ZAF,Afrique du Sud,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2016,,43567.891,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,ZAF,Afrique du Sud,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2017,,43485.824,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,ZAF,Afrique du Sud,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2018,,44145.523,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,ZAF,Afrique du Sud,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2019,,43837.645,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,ZAF,Afrique du Sud,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2020,,38692.957,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,MAR,Maroc,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2007,,12908.126,,2015,,F,Libre (libre pour publication),1,One,E,Estimated value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,MAR,Maroc,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2008,,13782.969,,2015,,F,Libre (libre pour publication),1,One,E,Estimated value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,MAR,Maroc,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2009,,13370.541,,2015,,F,Libre (libre pour publication),1,One,E,Estimated value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,MAR,Maroc,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2010,,14496.134,,2015,,F,Libre (libre pour publication),1,One,E,Estimated value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,MAR,Maroc,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2011,,15480.99,,2015,,F,Libre (libre pour publication),1,One,E,Estimated value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,MAR,Maroc,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2012,,15755.868,,2015,,F,Libre (libre pour publication),1,One,E,Estimated value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,MAR,Maroc,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2013,,15642.895,,2015,,F,Libre (libre pour publication),1,One,E,Estimated value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,MAR,Maroc,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2014,,16288.394,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,MAR,Maroc,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2015,,16544.576,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,MAR,Maroc,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2016,,16654.568,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,MAR,Maroc,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2017,,17218.533,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,MAR,Maroc,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2018,,17764.135,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,MAR,Maroc,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2019,,18366.914,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,MAR,Maroc,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2020,,17001.042,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,ZMB,Zambie,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2010,,1155.748,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,ZMB,Zambie,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2011,,1278.227,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,ZMB,Zambie,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2012,,1339.718,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,ZMB,Zambie,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2013,,1422.93,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,ZMB,Zambie,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2014,,1516,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,ZMB,Zambie,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2015,,1598.126,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,ZMB,Zambie,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2016,,1628.764,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,ZMB,Zambie,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2017,,1700.074,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,ZMB,Zambie,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2018,,1769.29,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,ZMB,Zambie,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2019,,1812.223,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,ZMB,Zambie,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2020,,1829.998,,2015,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_OUTPUT(1.0),PIB annuel et ses composantes selon l'approche par la production,I,A,Annuelle,MDG,Madagascar,S1,Economie totale,S1,Economie totale,B1G,"Valeur ajoutée, brute",_Z,Non applicable,C,Activités de fabrication,_Z,Non-applicable,USD_EXC,"Dollars des É-U, taux de change converti",LR,Volumes chaînés (rebasés),N,Données non transformées,T0101,Tableau 0101  - Valeur ajoutée brute aux prix de base et produit intérieur brut aux prix du marché,2007,,943.638,,2015,,F,Libre (libre pour publication),1,One,E,Estimated value,6,Millions,_Z,N'est pas applicable
